product_name,original_price,current_price,product_url,extraction-date
Jogo De Lençol Queen 4 Peças Percal 400 Fios Promoção,129,122.10,https://produto.mercadolivre.com.br/MLB-1314061154-jogo-de-lencol-queen-4-pecas-percal-400-fios-promoco-_JM?hide_psmb=true#reco_item_pos=42&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=e7cd37ea-8518-4f90-8176-584618c17927&deal_print_id=945045f9-397e-4d48-a4e8-d41c401652d6&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:28
Kit 3 Leggings Mescla Sublimada Não Tem Transparencia Top,109,95.61,https://produto.mercadolivre.com.br/MLB-1962588175-kit-3-leggings-mescla-sublimada-no-tem-transparencia-top-_JM?hide_psmb=true#reco_item_pos=43&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=e7cd37ea-8518-4f90-8176-584618c17927&deal_print_id=945045f9-397e-4d48-a4e8-d41c401652d6&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:28
Anti Mofo Secar Original 180g Caixa Com 24 Unidades,167,150.98,https://produto.mercadolivre.com.br/MLB-1779729070-anti-mofo-secar-original-180g-caixa-com-24-unidades-_JM?hide_psmb=true#reco_item_pos=44&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=e7cd37ea-8518-4f90-8176-584618c17927&deal_print_id=945045f9-397e-4d48-a4e8-d41c401652d6&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:28
Caixa Organizadora Multiuso Guarda Roupa Closet Ziper - 8 Un,159,150.30,https://produto.mercadolivre.com.br/MLB-1051512675-caixa-organizadora-multiuso-guarda-roupa-closet-ziper-8-un-_JM?hide_psmb=true#reco_item_pos=45&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=e7cd37ea-8518-4f90-8176-584618c17927&deal_print_id=945045f9-397e-4d48-a4e8-d41c401652d6&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:28
Painel Nairóbi Multimóveis Para Tv De Até 65 Polegadas Com,379,249,https://produto.mercadolivre.com.br/MLB-1346808558-painel-nairobi-multimoveis-para-tv-de-ate-65-polegadas-com-_JM?variation=64175852798&hide_psmb=true#reco_item_pos=46&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=e7cd37ea-8518-4f90-8176-584618c17927&deal_print_id=945045f9-397e-4d48-a4e8-d41c401652d6&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:28
Papel De Parede Adesivo Lavável Pedras Canjiquinha 06 3m,39,34.22,https://produto.mercadolivre.com.br/MLB-1409488930-papel-de-parede-adesivo-lavavel-pedras-canjiquinha-06-3m-_JM?hide_psmb=true#reco_item_pos=47&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=e7cd37ea-8518-4f90-8176-584618c17927&deal_print_id=945045f9-397e-4d48-a4e8-d41c401652d6&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:28
"Kit 5 Camisa Polo, Original Algodão Com Nota Fiscal",135,128.25,https://produto.mercadolivre.com.br/MLB-1287064627-kit-5-camisa-polo-original-algodo-com-nota-fiscal-_JM?hide_psmb=true#reco_item_pos=0&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=cd569093-65d7-49be-a69d-6d6433ac0063&deal_print_id=4f9a8696-0b8e-41cd-a12f-500353c1387a&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Kit Com 10 Cuecas Boxer Adulto Cós Elástico D'uomo,159,125.74,https://produto.mercadolivre.com.br/MLB-1715200087-kit-com-10-cuecas-boxer-adulto-cos-elastico-duomo-_JM?hide_psmb=true#reco_item_pos=1&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=cd569093-65d7-49be-a69d-6d6433ac0063&deal_print_id=4f9a8696-0b8e-41cd-a12f-500353c1387a&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Bebedouro Bomba Elétrica Filtro P/ Galão De Água 10/20 Lts.,33,29.91,https://produto.mercadolivre.com.br/MLB-1541794665-bebedouro-bomba-eletrica-filtro-p-galo-de-agua-1020-lts-_JM?variation=57052362232&hide_psmb=true#reco_item_pos=2&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=cd569093-65d7-49be-a69d-6d6433ac0063&deal_print_id=4f9a8696-0b8e-41cd-a12f-500353c1387a&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Espelho Redondo Decorativo Adnet Escandinavo 60cm + Suporte,187,157.65,https://produto.mercadolivre.com.br/MLB-1684184338-espelho-redondo-decorativo-adnet-escandinavo-60cm-suporte-_JM?hide_psmb=true#reco_item_pos=3&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=cd569093-65d7-49be-a69d-6d6433ac0063&deal_print_id=4f9a8696-0b8e-41cd-a12f-500353c1387a&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Sapateira Preta  Pratica Zíper Quarto Pequena Organizador,102,85.68,https://produto.mercadolivre.com.br/MLB-1934881192-sapateira-preta-pratica-ziper-quarto-pequena-organizador-_JM?variation=91184642702&hide_psmb=true#reco_item_pos=4&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=cd569093-65d7-49be-a69d-6d6433ac0063&deal_print_id=4f9a8696-0b8e-41cd-a12f-500353c1387a&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Micro Mini Retifica Lixadeira Maleta 62 Peças,115,108,https://produto.mercadolivre.com.br/MLB-1523488005-micro-mini-retifica-lixadeira-maleta-62-pecas-_JM?variation=65842791171&hide_psmb=true#reco_item_pos=5&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=cd569093-65d7-49be-a69d-6d6433ac0063&deal_print_id=4f9a8696-0b8e-41cd-a12f-500353c1387a&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Conjunto Com 2  Cadeira E Mesa De Centro P/ Area Externa ,451,397.58,https://produto.mercadolivre.com.br/MLB-1816849211-conjunto-com-2-cadeira-e-mesa-de-centro-p-area-externa-_JM?variation=78146880680&hide_psmb=true#reco_item_pos=6&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=cd569093-65d7-49be-a69d-6d6433ac0063&deal_print_id=4f9a8696-0b8e-41cd-a12f-500353c1387a&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Camisa Polo Jersey Slim Tommy Hilfiger,129,101.87,https://produto.mercadolivre.com.br/MLB-2081235251-camisa-polo-jersey-slim-tommy-hilfiger-_JM?hide_psmb=true#reco_item_pos=7&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=cd569093-65d7-49be-a69d-6d6433ac0063&deal_print_id=4f9a8696-0b8e-41cd-a12f-500353c1387a&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
"Lixadeira Lixa Motor De Unha Elétrica, Profissional, Bivolt",38,37.04,https://produto.mercadolivre.com.br/MLB-1851609698-lixadeira-lixa-motor-de-unha-eletrica-profissional-bivolt-_JM?variation=81457164826&hide_psmb=true#reco_item_pos=8&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=cd569093-65d7-49be-a69d-6d6433ac0063&deal_print_id=4f9a8696-0b8e-41cd-a12f-500353c1387a&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
"Arco Redondo Suporte Para Painel Redondo , Fundo Decoração ",249,199.92,https://produto.mercadolivre.com.br/MLB-1309309360-arco-redondo-suporte-para-painel-redondo-fundo-decoraco-_JM?variation=42826432508&hide_psmb=true#reco_item_pos=9&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=cd569093-65d7-49be-a69d-6d6433ac0063&deal_print_id=4f9a8696-0b8e-41cd-a12f-500353c1387a&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Fone De Ouvido Original Motorola Moto G8 G7 Power One Z3 G6,59,56.99,https://produto.mercadolivre.com.br/MLB-1699019695-fone-de-ouvido-original-motorola-moto-g8-g7-power-one-z3-g6-_JM?hide_psmb=true#reco_item_pos=10&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=cd569093-65d7-49be-a69d-6d6433ac0063&deal_print_id=4f9a8696-0b8e-41cd-a12f-500353c1387a&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Tênis Drive Ii - Rainha ,149,97.91,https://produto.mercadolivre.com.br/MLB-2013958608-tnis-drive-ii-rainha-_JM?hide_psmb=true#reco_item_pos=11&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=cd569093-65d7-49be-a69d-6d6433ac0063&deal_print_id=4f9a8696-0b8e-41cd-a12f-500353c1387a&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Par Muleta Canadense Alumínio Regulável 130 Kg Alumínio Novo,131,122.66,https://produto.mercadolivre.com.br/MLB-1675318723-par-muleta-canadense-aluminio-regulavel-130-kg-aluminio-novo-_JM?variation=94741399389&hide_psmb=true#reco_item_pos=12&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=cd569093-65d7-49be-a69d-6d6433ac0063&deal_print_id=4f9a8696-0b8e-41cd-a12f-500353c1387a&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Capa Banco Carro 100% Couro Gol / Voyage G2 G3 G4 G5 G6 G7,179,170.99,https://produto.mercadolivre.com.br/MLB-913505749-capa-banco-carro-100-couro-gol-voyage-g2-g3-g4-g5-g6-g7-_JM?variation=62142792614&hide_psmb=true#reco_item_pos=13&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=cd569093-65d7-49be-a69d-6d6433ac0063&deal_print_id=4f9a8696-0b8e-41cd-a12f-500353c1387a&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Kit 5 Toalhas De Banho - Gigante - Banhão 80 X 150 + Brinde,124,113.90,https://produto.mercadolivre.com.br/MLB-1099320327-kit-5-toalhas-de-banho-gigante-banho-80-x-150-brinde-_JM?hide_psmb=true#reco_item_pos=14&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=cd569093-65d7-49be-a69d-6d6433ac0063&deal_print_id=4f9a8696-0b8e-41cd-a12f-500353c1387a&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Colchão Solteiro Espuma D33 Supreme Gazin 15x88x188cm Preto,399,335,https://produto.mercadolivre.com.br/MLB-1773532631-colcho-solteiro-espuma-d33-supreme-gazin-15x88x188cm-preto-_JM?variation=73717578012&hide_psmb=true#reco_item_pos=15&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=cd569093-65d7-49be-a69d-6d6433ac0063&deal_print_id=4f9a8696-0b8e-41cd-a12f-500353c1387a&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Cinto Tonificador Abdominal Eletrico Recarregável 8 Pads,170,161.92,https://produto.mercadolivre.com.br/MLB-1972145285-cinto-tonificador-abdominal-eletrico-recarregavel-8-pads-_JM?hide_psmb=true#reco_item_pos=16&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=cd569093-65d7-49be-a69d-6d6433ac0063&deal_print_id=4f9a8696-0b8e-41cd-a12f-500353c1387a&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Produto Para Crescer Barba - Blend 30ml - Barba De Respeito,99,77.22,https://produto.mercadolivre.com.br/MLB-1714805763-produto-para-crescer-barba-blend-30ml-barba-de-respeito-_JM?hide_psmb=true#reco_item_pos=17&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=cd569093-65d7-49be-a69d-6d6433ac0063&deal_print_id=4f9a8696-0b8e-41cd-a12f-500353c1387a&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Sandálias Havaianas Slim Glitter I I,61,43.11,https://produto.mercadolivre.com.br/MLB-1978290435-sandalias-havaianas-slim-glitter-i-i-_JM?hide_psmb=true#reco_item_pos=18&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=cd569093-65d7-49be-a69d-6d6433ac0063&deal_print_id=4f9a8696-0b8e-41cd-a12f-500353c1387a&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Paquimetro Digital 150mm Inox Profissional C/ Estojo Mtx,78,71.01,https://produto.mercadolivre.com.br/MLB-766878742-paquimetro-digital-150mm-inox-profissional-c-estojo-mtx-_JM?hide_psmb=true#reco_item_pos=19&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=cd569093-65d7-49be-a69d-6d6433ac0063&deal_print_id=4f9a8696-0b8e-41cd-a12f-500353c1387a&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Manta Asfáltica Auto Adesiva Cor Telha 90 Cmx10m,299,284.90,https://produto.mercadolivre.com.br/MLB-1935711465-manta-asfaltica-auto-adesiva-cor-telha-90-cmx10m-_JM?hide_psmb=true#reco_item_pos=20&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=cd569093-65d7-49be-a69d-6d6433ac0063&deal_print_id=4f9a8696-0b8e-41cd-a12f-500353c1387a&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Câmera Speed Dome Full Hd 1080p Ptz Ip66 Ir 30mts,319,300.79,https://produto.mercadolivre.com.br/MLB-1577676313-cmera-speed-dome-full-hd-1080p-ptz-ip66-ir-30mts-_JM?hide_psmb=true#reco_item_pos=21&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=cd569093-65d7-49be-a69d-6d6433ac0063&deal_print_id=4f9a8696-0b8e-41cd-a12f-500353c1387a&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Bota Coturno Feminina Blogueira Tratorado Plataforma Confort,59,56.90,https://produto.mercadolivre.com.br/MLB-1885358533-bota-coturno-feminina-blogueira-tratorado-plataforma-confort-_JM?hide_psmb=true#reco_item_pos=22&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=cd569093-65d7-49be-a69d-6d6433ac0063&deal_print_id=4f9a8696-0b8e-41cd-a12f-500353c1387a&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Impressora Térmica 58mm Restaurante Recibo+5 Bobina+leitor,299,269.10,https://produto.mercadolivre.com.br/MLB-1838592182-impressora-termica-58mm-restaurante-recibo5-bobinaleitor-_JM?variation=80115502185&hide_psmb=true#reco_item_pos=23&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=cd569093-65d7-49be-a69d-6d6433ac0063&deal_print_id=4f9a8696-0b8e-41cd-a12f-500353c1387a&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Cadeira Cadeirinha Descanso Musical Bebê Safari Com Móbile,149,132.90,https://produto.mercadolivre.com.br/MLB-1589468594-cadeira-cadeirinha-descanso-musical-beb-safari-com-mobile-_JM?hide_psmb=true#reco_item_pos=24&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=cd569093-65d7-49be-a69d-6d6433ac0063&deal_print_id=4f9a8696-0b8e-41cd-a12f-500353c1387a&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Luva Descartável Sonic Azul Cobalto Roxa Supermax C/100 ,64,54.59,https://produto.mercadolivre.com.br/MLB-2030187467-luva-descartavel-sonic-azul-cobalto-roxa-supermax-c100-_JM?hide_psmb=true#reco_item_pos=25&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=cd569093-65d7-49be-a69d-6d6433ac0063&deal_print_id=4f9a8696-0b8e-41cd-a12f-500353c1387a&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Motor Ventilador Geladeira Continental Rcct480 Rcct490 127v,138,131.95,https://produto.mercadolivre.com.br/MLB-1809162939-motor-ventilador-geladeira-continental-rcct480-rcct490-127v-_JM?hide_psmb=true#reco_item_pos=26&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=cd569093-65d7-49be-a69d-6d6433ac0063&deal_print_id=4f9a8696-0b8e-41cd-a12f-500353c1387a&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Torneira De Tanque / Jardim Luxo ¼ De Volta 100% Metal C-31,36,35.05,https://produto.mercadolivre.com.br/MLB-1708901401-torneira-de-tanque-jardim-luxo-de-volta-100-metal-c-31-_JM?variation=67534994010&hide_psmb=true#reco_item_pos=27&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=cd569093-65d7-49be-a69d-6d6433ac0063&deal_print_id=4f9a8696-0b8e-41cd-a12f-500353c1387a&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Calça Moletom Treino Academia Confortável 2020 Lançamento,59,56.99,https://produto.mercadolivre.com.br/MLB-1775227433-calca-moletom-treino-academia-confortavel-2020-lancamento-_JM?hide_psmb=true#reco_item_pos=28&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=cd569093-65d7-49be-a69d-6d6433ac0063&deal_print_id=4f9a8696-0b8e-41cd-a12f-500353c1387a&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Par Pneus Pirelli Scorpion 29 X 2.0 Kevlar Mtb + Câmara + Af,299,221.99,https://produto.mercadolivre.com.br/MLB-1466273604-par-pneus-pirelli-scorpion-29-x-20-kevlar-mtb-cmara-af-_JM?hide_psmb=true#reco_item_pos=29&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=cd569093-65d7-49be-a69d-6d6433ac0063&deal_print_id=4f9a8696-0b8e-41cd-a12f-500353c1387a&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Mini Drones Flypro 4k Infantil +3 Baterias,228,216.88,https://produto.mercadolivre.com.br/MLB-2087875553-mini-drones-flypro-4k-infantil-3-baterias-_JM?variation=173915995624&hide_psmb=true#reco_item_pos=30&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=cd569093-65d7-49be-a69d-6d6433ac0063&deal_print_id=4f9a8696-0b8e-41cd-a12f-500353c1387a&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Kit 4 Cuecas Boxer Lupo Sem Costura Microfibra Masculino Box,113,104.85,https://produto.mercadolivre.com.br/MLB-1755799921-kit-4-cuecas-boxer-lupo-sem-costura-microfibra-masculino-box-_JM?hide_psmb=true#reco_item_pos=31&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=cd569093-65d7-49be-a69d-6d6433ac0063&deal_print_id=4f9a8696-0b8e-41cd-a12f-500353c1387a&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Cômoda 4 Gavetas Ms913 Naturale / Branco,249,209,https://produto.mercadolivre.com.br/MLB-1636516466-cmoda-4-gavetas-ms913-naturale-branco-_JM?variation=62491928043&hide_psmb=true#reco_item_pos=32&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=cd569093-65d7-49be-a69d-6d6433ac0063&deal_print_id=4f9a8696-0b8e-41cd-a12f-500353c1387a&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Andador Infantil De Bebê Safari Vermelho Tutty Baby,229,182.11,https://produto.mercadolivre.com.br/MLB-1451126542-andador-infantil-de-beb-safari-vermelho-tutty-baby-_JM?hide_psmb=true#reco_item_pos=33&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=cd569093-65d7-49be-a69d-6d6433ac0063&deal_print_id=4f9a8696-0b8e-41cd-a12f-500353c1387a&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Pencil Wb Para iPad Palm Rejection 1.0mm Preta,199,189.99,https://produto.mercadolivre.com.br/MLB-1941577602-pencil-wb-para-ipad-palm-rejection-10mm-preta-_JM?hide_psmb=true#reco_item_pos=34&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=cd569093-65d7-49be-a69d-6d6433ac0063&deal_print_id=4f9a8696-0b8e-41cd-a12f-500353c1387a&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Mini Ar Condicionado Refrigerador Com Ventilador 300ml,217,188.91,https://produto.mercadolivre.com.br/MLB-1608702398-mini-ar-condicionado-refrigerador-com-ventilador-300ml-_JM?hide_psmb=true#reco_item_pos=35&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=cd569093-65d7-49be-a69d-6d6433ac0063&deal_print_id=4f9a8696-0b8e-41cd-a12f-500353c1387a&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
Relógio Smartwatch T80s Rose Feminino 2 Pulseiras Com Nfe ,189,178.50,https://produto.mercadolivre.com.br/MLB-1715947867-relogio-smartwatch-t80s-rose-feminino-2-pulseiras-com-nfe-_JM?hide_psmb=true#reco_item_pos=36&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=cd569093-65d7-49be-a69d-6d6433ac0063&deal_print_id=4f9a8696-0b8e-41cd-a12f-500353c1387a&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:29
